frame,x,y,width,height
frame_00040291.jpg,300,108,55,55
frame_00040292.jpg,301,110,52,52
frame_00040293.jpg,298,110,56,56
frame_00040294.jpg,298,110,56,56
frame_00040295.jpg,298,110,57,57
frame_00040296.jpg,297,111,57,57
frame_00040297.jpg,298,112,56,56
frame_00040298.jpg,297,112,56,56
frame_00040299.jpg,297,113,56,56
frame_00040300.jpg,297,114,55,55
frame_00040301.jpg,298,115,53,53
frame_00040302.jpg,298,115,52,52
frame_00040303.jpg,297,114,56,56
frame_00040304.jpg,298,114,54,54
frame_00040305.jpg,298,114,54,54
frame_00040306.jpg,299,114,54,54
frame_00040307.jpg,298,114,55,55
frame_00040308.jpg,299,114,53,53
frame_00040309.jpg,298,114,55,55
frame_00040310.jpg,300,115,53,53
frame_00040311.jpg,299,114,53,53
frame_00040312.jpg,299,113,57,57
frame_00040313.jpg,299,112,56,56
frame_00040314.jpg,300,114,54,54
frame_00040315.jpg,299,114,55,55
frame_00040316.jpg,299,114,54,54
frame_00040317.jpg,300,116,51,51
frame_00040318.jpg,300,115,53,53
frame_00040319.jpg,299,114,54,54
frame_00040320.jpg,298,114,55,55
frame_00040321.jpg,299,115,53,53
frame_00040322.jpg,299,115,54,54
frame_00040323.jpg,298,115,54,54
frame_00040324.jpg,298,114,54,54
frame_00040325.jpg,297,114,57,57
frame_00040326.jpg,297,114,58,58
frame_00040327.jpg,297,113,58,58
frame_00040328.jpg,297,114,56,56
frame_00040329.jpg,298,114,55,55
frame_00040330.jpg,299,115,53,53
frame_00040331.jpg,299,115,53,53
frame_00040332.jpg,299,114,53,53
frame_00040333.jpg,300,115,54,54
frame_00040334.jpg,298,114,55,55
frame_00040335.jpg,299,114,55,55
frame_00040336.jpg,299,114,55,55
frame_00040337.jpg,298,114,55,55
frame_00040338.jpg,298,113,57,57
frame_00040339.jpg,298,113,57,57
frame_00040340.jpg,298,113,57,57
frame_00040341.jpg,298,113,57,57
frame_00040342.jpg,299,113,57,57
frame_00040343.jpg,300,112,58,58
frame_00040344.jpg,301,112,56,56
frame_00040345.jpg,300,109,61,61
frame_00040346.jpg,300,108,62,62
frame_00040347.jpg,300,109,61,61
frame_00040348.jpg,301,109,62,62
frame_00040349.jpg,301,109,60,60
frame_00040350.jpg,301,109,59,59
frame_00040351.jpg,302,109,60,60
frame_00040352.jpg,302,109,59,59
frame_00040353.jpg,302,109,59,59
frame_00040354.jpg,301,109,60,60
frame_00040355.jpg,301,109,61,61
frame_00040356.jpg,302,110,59,59
frame_00040357.jpg,302,110,59,59
frame_00040358.jpg,302,110,59,59
frame_00040359.jpg,302,110,57,57
frame_00040360.jpg,301,110,59,59
frame_00040361.jpg,301,109,59,59
frame_00040362.jpg,301,109,59,59
frame_00040363.jpg,300,109,61,61
frame_00040364.jpg,300,109,61,61
frame_00040365.jpg,301,109,60,60
frame_00040366.jpg,300,108,62,62
frame_00040367.jpg,300,109,61,61
frame_00040368.jpg,301,109,61,61
frame_00040369.jpg,301,109,61,61
frame_00040370.jpg,301,109,61,61
frame_00040371.jpg,300,109,61,61
frame_00040372.jpg,301,109,60,60
frame_00040373.jpg,300,109,62,62
frame_00040374.jpg,301,109,60,60
frame_00040375.jpg,301,109,59,59
frame_00040376.jpg,300,108,62,62
frame_00040377.jpg,301,110,59,59
frame_00040378.jpg,300,110,59,59
frame_00040379.jpg,300,110,60,60
frame_00040380.jpg,300,110,60,60
frame_00040381.jpg,300,110,60,60
frame_00040382.jpg,300,110,60,60
frame_00040383.jpg,300,110,61,61
frame_00040384.jpg,299,109,63,63
frame_00040385.jpg,301,111,59,59
frame_00040386.jpg,300,111,60,60
frame_00040387.jpg,300,111,61,61
frame_00040388.jpg,300,111,60,60
frame_00040389.jpg,301,112,57,57
frame_00040390.jpg,300,111,60,60
frame_00040391.jpg,300,111,60,60
frame_00040392.jpg,301,112,59,59
frame_00040393.jpg,300,111,60,60
frame_00040394.jpg,300,111,60,60
frame_00040395.jpg,300,111,60,60
frame_00040396.jpg,301,111,59,59
frame_00040397.jpg,301,112,59,59
frame_00040398.jpg,301,112,58,58
frame_00040399.jpg,300,112,59,59
frame_00040400.jpg,300,111,59,59
frame_00040401.jpg,300,111,59,59
frame_00040402.jpg,300,111,59,59
frame_00040403.jpg,301,111,59,59
frame_00040404.jpg,299,111,61,61
frame_00040405.jpg,299,111,61,61
frame_00040406.jpg,300,111,59,59
frame_00040407.jpg,299,111,60,60
frame_00040408.jpg,299,112,58,58
frame_00040409.jpg,299,111,59,59
frame_00040410.jpg,299,111,59,59
frame_00040411.jpg,299,111,60,60
frame_00040412.jpg,299,111,59,59
frame_00040413.jpg,299,111,60,60
frame_00040414.jpg,300,111,58,58
frame_00040415.jpg,299,111,59,59
frame_00040416.jpg,299,111,59,59
frame_00040417.jpg,299,111,59,59
frame_00040418.jpg,299,111,59,59
frame_00040419.jpg,299,110,60,60
frame_00040420.jpg,298,110,62,62
frame_00040421.jpg,297,109,61,61
frame_00040422.jpg,297,109,62,62
frame_00040423.jpg,298,110,60,60
frame_00040424.jpg,297,110,60,60
frame_00040425.jpg,298,110,60,60
frame_00040426.jpg,298,110,59,59
frame_00040427.jpg,298,111,59,59
frame_00040428.jpg,298,111,59,59
frame_00040429.jpg,297,110,60,60
frame_00040430.jpg,298,111,60,60
frame_00040431.jpg,297,111,60,60
frame_00040432.jpg,297,111,60,60
frame_00040433.jpg,296,112,60,60
frame_00040434.jpg,297,113,58,58
frame_00040435.jpg,296,112,58,58
frame_00040436.jpg,296,113,57,57
frame_00040437.jpg,298,114,56,56
frame_00040438.jpg,296,113,59,59
frame_00040439.jpg,296,113,58,58
frame_00040440.jpg,296,113,58,58
frame_00040441.jpg,295,113,59,59
frame_00040442.jpg,296,114,57,57
frame_00040443.jpg,296,114,57,57
frame_00040444.jpg,296,115,57,57
frame_00040445.jpg,296,115,57,57
frame_00040446.jpg,296,115,56,56
frame_00040447.jpg,296,116,56,56
frame_00040448.jpg,295,116,55,55
frame_00040449.jpg,295,117,54,54
frame_00040450.jpg,297,118,50,50
frame_00040451.jpg,297,117,51,51
frame_00040452.jpg,295,116,54,54
frame_00040453.jpg,296,116,53,53
frame_00040454.jpg,297,117,51,51
frame_00040455.jpg,296,116,53,53
frame_00040456.jpg,296,117,52,52
frame_00040457.jpg,297,117,52,52
frame_00040458.jpg,298,117,51,51
frame_00040459.jpg,296,114,56,56
frame_00040460.jpg,296,114,56,56
frame_00040461.jpg,298,115,54,54
frame_00040462.jpg,297,115,57,57
frame_00040463.jpg,298,117,53,53
frame_00040464.jpg,299,118,51,51
frame_00040465.jpg,297,116,55,55
frame_00040466.jpg,298,116,53,53
frame_00040467.jpg,298,117,55,55
frame_00040468.jpg,298,116,55,55
frame_00040469.jpg,298,116,56,56
frame_00040470.jpg,299,117,54,54
frame_00040471.jpg,299,117,55,55
frame_00040472.jpg,299,116,56,56
frame_00040473.jpg,299,116,57,57
frame_00040474.jpg,299,116,56,56
frame_00040475.jpg,299,115,57,57
frame_00040476.jpg,300,116,55,55
frame_00040477.jpg,301,117,54,54
frame_00040478.jpg,303,119,51,51
frame_00040479.jpg,304,117,54,54
frame_00040480.jpg,304,116,56,56
frame_00040481.jpg,304,116,57,57
frame_00040482.jpg,305,116,56,56
frame_00040483.jpg,305,116,55,55
frame_00040484.jpg,306,117,54,54
frame_00040485.jpg,306,116,56,56
frame_00040486.jpg,305,115,58,58
frame_00040487.jpg,306,115,57,57
frame_00040488.jpg,309,116,55,55
frame_00040489.jpg,308,116,56,56
frame_00040490.jpg,309,115,57,57
frame_00040491.jpg,310,116,54,54
frame_00040492.jpg,309,115,57,57
frame_00040493.jpg,310,116,56,56
frame_00040494.jpg,311,116,55,55
frame_00040495.jpg,310,116,55,55
frame_00040496.jpg,311,116,55,55
frame_00040497.jpg,311,116,55,55
frame_00040498.jpg,311,116,56,56
frame_00040499.jpg,310,115,59,59
frame_00040500.jpg,311,115,57,57
frame_00040501.jpg,312,114,58,58
frame_00040502.jpg,311,115,58,58
frame_00040503.jpg,312,114,59,59
frame_00040504.jpg,311,114,59,59
frame_00040505.jpg,312,114,59,59
frame_00040506.jpg,312,114,57,57
frame_00040507.jpg,312,114,58,58
frame_00040508.jpg,312,115,56,56
frame_00040509.jpg,311,114,60,60
frame_00040510.jpg,313,115,58,58
frame_00040511.jpg,313,115,56,56
frame_00040512.jpg,312,115,57,57
frame_00040513.jpg,311,114,60,60
frame_00040514.jpg,311,115,57,57
frame_00040515.jpg,312,116,57,57
frame_00040516.jpg,312,116,56,56
frame_00040517.jpg,313,116,56,56
frame_00040518.jpg,313,116,55,55
frame_00040519.jpg,314,116,55,55
frame_00040520.jpg,313,115,57,57
frame_00040521.jpg,314,116,54,54
frame_00040522.jpg,314,116,55,55
frame_00040523.jpg,314,116,54,54
frame_00040524.jpg,314,116,55,55
frame_00040525.jpg,314,117,54,54
frame_00040526.jpg,314,117,53,53
frame_00040527.jpg,313,116,55,55
frame_00040528.jpg,314,117,53,53
frame_00040529.jpg,314,116,55,55
frame_00040530.jpg,313,116,56,56
frame_00040531.jpg,313,116,56,56
frame_00040532.jpg,313,116,56,56
frame_00040533.jpg,314,117,53,53
frame_00040534.jpg,313,116,56,56
frame_00040535.jpg,312,117,56,56
frame_00040536.jpg,311,116,58,58
frame_00040537.jpg,312,117,56,56
frame_00040538.jpg,311,117,55,55
frame_00040539.jpg,309,117,58,58
frame_00040540.jpg,309,117,57,57
frame_00040541.jpg,308,119,55,55
frame_00040542.jpg,308,119,55,55
frame_00040543.jpg,306,118,56,56
frame_00040544.jpg,303,119,56,56
frame_00040545.jpg,302,120,55,55
frame_00040546.jpg,301,122,52,52
frame_00040547.jpg,298,120,57,57
frame_00040548.jpg,297,123,52,52
frame_00040549.jpg,296,125,49,49
frame_00040550.jpg,294,124,51,51
frame_00040551.jpg,291,123,55,55
frame_00040552.jpg,291,125,54,54
frame_00040553.jpg,289,125,54,54
frame_00040554.jpg,289,125,53,53
frame_00040555.jpg,290,125,54,54
frame_00040556.jpg,291,126,52,52
frame_00040557.jpg,292,126,50,50
frame_00040558.jpg,292,125,55,55
frame_00040559.jpg,288,124,56,56
frame_00040561.jpg,293,124,55,55
frame_00040562.jpg,293,124,56,56
frame_00040563.jpg,293,123,60,60
frame_00040564.jpg,291,122,59,59
frame_00040567.jpg,297,125,50,50
frame_00040568.jpg,300,126,46,46
frame_00040569.jpg,300,125,46,46
frame_00040570.jpg,303,127,41,41
frame_00040571.jpg,300,125,48,48
frame_00040572.jpg,298,122,52,52
frame_00040573.jpg,300,125,48,48
frame_00040574.jpg,300,123,49,49
frame_00040575.jpg,301,123,47,47
frame_00040576.jpg,301,121,52,52
frame_00040577.jpg,302,122,48,48
frame_00040578.jpg,302,122,50,50
frame_00040579.jpg,301,121,49,49
frame_00040580.jpg,302,121,49,49
frame_00040581.jpg,302,120,50,50
frame_00040582.jpg,302,118,52,52
frame_00040583.jpg,303,119,49,49
frame_00040584.jpg,303,118,50,50
frame_00040585.jpg,303,119,51,51
frame_00040586.jpg,304,118,51,51
frame_00040587.jpg,303,118,51,51
frame_00040588.jpg,304,119,49,49
frame_00040589.jpg,305,118,50,50
frame_00040590.jpg,303,116,55,55
frame_00040591.jpg,306,118,49,49
frame_00040592.jpg,305,117,51,51
frame_00040593.jpg,305,117,51,51
frame_00040594.jpg,305,117,51,51
frame_00040595.jpg,306,117,49,49
frame_00040596.jpg,307,119,45,45
frame_00040597.jpg,306,118,47,47
frame_00040598.jpg,306,118,48,48
frame_00040599.jpg,307,119,46,46
frame_00040600.jpg,308,120,44,44
frame_00040601.jpg,305,118,49,49
frame_00040602.jpg,305,119,48,48
frame_00040603.jpg,305,117,50,50
frame_00040604.jpg,306,118,49,49
frame_00040605.jpg,305,118,48,48
frame_00040606.jpg,307,120,45,45
frame_00040607.jpg,309,121,39,39
frame_00040607.jpg,303,118,54,54
frame_00040702.jpg,334,111,38,38
frame_00040965.jpg,274,99,49,49
frame_00040966.jpg,271,97,52,52
frame_00040967.jpg,270,97,52,52
frame_00040968.jpg,271,97,51,51
frame_00040969.jpg,272,96,51,51
frame_00040970.jpg,274,99,47,47
frame_00040971.jpg,273,98,49,49
frame_00040972.jpg,271,97,53,53
frame_00040973.jpg,272,97,51,51
frame_00040974.jpg,272,97,50,50
frame_00040975.jpg,272,98,49,49
frame_00040976.jpg,272,97,51,51
frame_00040977.jpg,272,96,52,52
frame_00040978.jpg,272,97,52,52
frame_00040979.jpg,272,96,52,52
frame_00040980.jpg,271,96,52,52
frame_00040981.jpg,273,97,49,49
frame_00040982.jpg,270,96,54,54
frame_00040983.jpg,272,97,51,51
frame_00040984.jpg,272,97,50,50
frame_00040985.jpg,273,97,50,50
frame_00040990.jpg,272,97,50,50
frame_00040991.jpg,273,98,50,50
frame_00040992.jpg,274,98,48,48
frame_00040993.jpg,273,98,49,49
frame_00040994.jpg,273,97,49,49
frame_00040995.jpg,272,97,51,51
frame_00040996.jpg,272,97,51,51
frame_00040997.jpg,272,98,50,50
frame_00040998.jpg,273,98,48,48
frame_00040999.jpg,272,98,51,51
frame_00041000.jpg,270,97,54,54
frame_00041001.jpg,271,98,50,50
frame_00041002.jpg,271,98,52,52
frame_00041003.jpg,271,98,52,52
frame_00041004.jpg,270,97,52,52
frame_00041005.jpg,269,97,54,54
frame_00041006.jpg,269,96,54,54
frame_00041007.jpg,270,98,51,51
frame_00041008.jpg,270,98,51,51
frame_00041009.jpg,271,99,47,47
frame_00041010.jpg,270,99,48,48
frame_00041011.jpg,270,98,49,49
frame_00041012.jpg,270,99,48,48
frame_00041013.jpg,269,97,50,50
frame_00041014.jpg,270,98,50,50
frame_00041015.jpg,267,95,54,54
frame_00041016.jpg,268,96,53,53
frame_00041017.jpg,269,96,52,52
frame_00041018.jpg,268,95,53,53
frame_00041019.jpg,270,97,51,51
frame_00041020.jpg,270,96,51,51
frame_00041021.jpg,271,98,50,50
frame_00041022.jpg,272,96,50,50
frame_00041023.jpg,272,96,51,51
frame_00041024.jpg,272,96,51,51
frame_00041025.jpg,272,96,52,52
frame_00041026.jpg,271,96,53,53
frame_00041027.jpg,274,97,48,48
frame_00041028.jpg,273,96,51,51
frame_00041029.jpg,272,96,51,51
frame_00041030.jpg,272,96,51,51
frame_00041031.jpg,273,97,50,50
frame_00041032.jpg,272,96,49,49
frame_00041033.jpg,271,96,49,49
frame_00041034.jpg,270,95,51,51
frame_00041035.jpg,270,95,51,51
frame_00041036.jpg,270,96,49,49
frame_00041037.jpg,270,96,49,49
frame_00041038.jpg,270,97,47,47
frame_00041039.jpg,270,96,50,50
frame_00041040.jpg,271,96,49,49
frame_00041041.jpg,271,96,48,48
frame_00041042.jpg,270,95,49,49
frame_00041043.jpg,270,95,49,49
frame_00041044.jpg,271,95,50,50
frame_00041045.jpg,271,95,49,49
frame_00041046.jpg,271,95,49,49
frame_00041047.jpg,271,95,48,48
frame_00041048.jpg,271,96,48,48
frame_00041049.jpg,271,95,49,49
frame_00041050.jpg,271,95,49,49
frame_00041051.jpg,271,94,49,49
frame_00041052.jpg,270,94,51,51
frame_00041053.jpg,270,94,51,51
frame_00041054.jpg,271,94,49,49
frame_00041055.jpg,273,96,44,44
frame_00041056.jpg,272,95,46,46
frame_00041057.jpg,272,96,47,47
frame_00041058.jpg,270,94,50,50
frame_00041059.jpg,270,94,51,51
frame_00041060.jpg,271,95,49,49
frame_00041061.jpg,271,96,47,47
frame_00041062.jpg,271,95,49,49
frame_00041063.jpg,272,95,47,47
frame_00041064.jpg,272,95,47,47
frame_00041065.jpg,271,95,46,46
frame_00041066.jpg,272,96,46,46
frame_00041067.jpg,270,95,49,49
frame_00041068.jpg,270,94,50,50
frame_00041069.jpg,271,95,49,49
frame_00041070.jpg,271,96,48,48
frame_00041071.jpg,272,96,47,47
frame_00041072.jpg,271,96,49,49
frame_00041073.jpg,270,94,52,52
frame_00041074.jpg,269,93,54,54
frame_00041075.jpg,269,94,53,53
frame_00041076.jpg,270,95,51,51
frame_00041077.jpg,269,94,53,53
frame_00041078.jpg,270,93,53,53
frame_00041079.jpg,270,94,52,52
frame_00041080.jpg,270,95,49,49
frame_00041081.jpg,268,94,52,52
frame_00041082.jpg,270,96,48,48
frame_00041083.jpg,270,96,49,49
frame_00041084.jpg,269,94,52,52
frame_00041085.jpg,269,96,51,51
frame_00041086.jpg,268,94,53,53
frame_00041087.jpg,269,97,48,48
frame_00041088.jpg,268,97,50,50
frame_00041089.jpg,268,98,49,49
frame_00041090.jpg,267,98,48,48
frame_00041091.jpg,268,100,46,46
frame_00041092.jpg,267,99,48,48
frame_00041093.jpg,267,99,48,48
frame_00041094.jpg,268,99,47,47
frame_00041095.jpg,268,99,46,46
frame_00041096.jpg,268,99,47,47
frame_00041097.jpg,267,99,49,49
frame_00041098.jpg,267,99,48,48
frame_00041099.jpg,267,98,51,51
frame_00041100.jpg,267,98,50,50
frame_00041101.jpg,267,98,49,49
frame_00041102.jpg,267,98,51,51
frame_00041103.jpg,267,98,50,50
frame_00041104.jpg,267,98,51,51
frame_00041105.jpg,266,97,53,53
frame_00041106.jpg,266,97,52,52
frame_00041107.jpg,266,97,52,52
frame_00041108.jpg,267,97,53,53
frame_00041109.jpg,267,97,51,51
frame_00041110.jpg,268,98,50,50
frame_00041111.jpg,267,97,51,51
frame_00041112.jpg,267,98,50,50
frame_00041113.jpg,267,98,50,50
frame_00041114.jpg,268,99,48,48
frame_00041115.jpg,266,98,51,51
frame_00041116.jpg,268,99,47,47
frame_00041117.jpg,267,98,49,49
frame_00041118.jpg,268,99,48,48
frame_00041208.jpg,314,78,55,55
frame_00041209.jpg,315,77,57,57
frame_00041210.jpg,321,80,47,47
frame_00041211.jpg,320,77,53,53
frame_00041212.jpg,321,78,53,53
frame_00041213.jpg,319,75,57,57
frame_00041214.jpg,321,75,55,55
frame_00041215.jpg,326,77,48,48
frame_00041216.jpg,326,76,52,52
frame_00041217.jpg,328,77,49,49
frame_00041218.jpg,328,75,51,51
frame_00041219.jpg,329,76,50,50
frame_00041220.jpg,329,76,50,50
frame_00041221.jpg,330,76,50,50
frame_00041227.jpg,336,73,43,43
frame_00041228.jpg,340,74,40,40
frame_00041229.jpg,341,72,44,44
frame_00041230.jpg,344,73,39,39
frame_00041231.jpg,346,74,40,40
frame_00041232.jpg,348,74,42,42
frame_00041233.jpg,351,74,41,41
frame_00041234.jpg,350,72,44,44
frame_00041235.jpg,349,72,49,49
frame_00041236.jpg,351,72,47,47
frame_00041237.jpg,353,72,45,45
frame_00041238.jpg,353,72,46,46
frame_00041239.jpg,355,72,47,47
frame_00041240.jpg,355,71,48,48
frame_00041241.jpg,358,70,49,49
frame_00041242.jpg,359,71,49,49
frame_00041243.jpg,360,71,51,51
frame_00041244.jpg,361,71,51,51
frame_00041245.jpg,362,73,48,48
frame_00041246.jpg,362,73,50,50
frame_00041247.jpg,362,74,48,48
frame_00041248.jpg,364,75,46,46
frame_00041249.jpg,365,76,44,44
frame_00041250.jpg,366,78,42,42
frame_00041257.jpg,376,83,40,40
frame_00041260.jpg,378,83,39,39
frame_00041261.jpg,377,81,44,44
frame_00041262.jpg,378,82,40,40
frame_00041263.jpg,380,83,39,39
frame_00041264.jpg,379,82,43,43
frame_00041269.jpg,384,82,43,43
frame_00041275.jpg,390,86,38,38
frame_00041276.jpg,390,86,40,40
frame_00041494.jpg,391,60,56,56
frame_00041495.jpg,391,60,56,56
frame_00041496.jpg,392,60,55,55
frame_00041497.jpg,392,60,55,55
frame_00041498.jpg,392,61,54,54
frame_00041499.jpg,392,61,54,54
frame_00041500.jpg,393,61,54,54
frame_00041501.jpg,393,61,53,53
frame_00041502.jpg,393,61,54,54
frame_00041503.jpg,392,60,55,55
frame_00041504.jpg,392,61,54,54
frame_00041505.jpg,392,61,53,53
frame_00041506.jpg,393,61,54,54
frame_00041507.jpg,392,60,56,56
frame_00041508.jpg,393,61,53,53
frame_00041509.jpg,393,61,54,54
frame_00041510.jpg,393,62,52,52
frame_00041511.jpg,393,61,53,53
frame_00041512.jpg,393,61,53,53
frame_00041513.jpg,392,61,54,54
frame_00041514.jpg,392,61,53,53
frame_00041515.jpg,392,61,54,54
frame_00041516.jpg,393,61,53,53
frame_00041517.jpg,393,61,53,53
frame_00041518.jpg,393,62,53,53
frame_00041519.jpg,393,62,52,52
frame_00041520.jpg,393,61,54,54
frame_00041521.jpg,393,61,53,53
frame_00041522.jpg,392,60,56,56
frame_00041523.jpg,392,61,54,54
frame_00041524.jpg,392,62,54,54
frame_00041525.jpg,393,62,53,53
frame_00041526.jpg,392,61,53,53
frame_00041527.jpg,392,62,53,53
frame_00041528.jpg,392,62,53,53
frame_00041529.jpg,392,62,53,53
frame_00041530.jpg,392,62,53,53
frame_00041531.jpg,392,62,53,53
frame_00041532.jpg,391,61,55,55
frame_00041533.jpg,392,63,53,53
frame_00041534.jpg,392,63,52,52
frame_00041535.jpg,392,62,53,53
frame_00041536.jpg,392,63,53,53
frame_00041537.jpg,391,62,54,54
frame_00041538.jpg,391,61,55,55
frame_00041539.jpg,391,62,54,54
frame_00041540.jpg,391,62,54,54
frame_00041541.jpg,391,62,54,54
frame_00041542.jpg,391,62,53,53
frame_00041543.jpg,391,62,53,53
frame_00041544.jpg,391,63,53,53
frame_00041545.jpg,392,62,53,53
frame_00041546.jpg,392,62,53,53
frame_00041547.jpg,391,62,53,53
frame_00041548.jpg,392,62,52,52
frame_00041549.jpg,391,62,53,53
frame_00041550.jpg,392,62,53,53
frame_00041551.jpg,392,63,52,52
frame_00041552.jpg,391,62,54,54
frame_00041553.jpg,392,63,50,50
frame_00041554.jpg,392,63,51,51
frame_00041555.jpg,391,63,52,52
frame_00041556.jpg,391,63,52,52
frame_00041557.jpg,392,63,52,52
frame_00041558.jpg,391,63,52,52
frame_00041559.jpg,392,63,50,50
frame_00041560.jpg,391,63,52,52
frame_00041561.jpg,391,62,52,52
frame_00054958.jpg,370,41,79,79
frame_00054960.jpg,319,41,83,83
frame_00054961.jpg,289,50,88,88
frame_00054963.jpg,242,74,90,90
frame_00054964.jpg,219,79,91,91
frame_00054965.jpg,201,78,92,92
frame_00054966.jpg,186,72,94,94
frame_00054967.jpg,176,63,95,95
frame_00054968.jpg,168,55,96,96
frame_00054969.jpg,163,48,98,98
frame_00054970.jpg,160,47,97,97
frame_00054971.jpg,157,48,98,98
frame_00054972.jpg,156,47,101,101
frame_00054973.jpg,156,46,102,102
frame_00054974.jpg,162,47,97,97
frame_00054975.jpg,162,43,104,104
frame_00054976.jpg,169,46,103,103
frame_00054977.jpg,173,49,103,103
frame_00054978.jpg,181,52,102,102
frame_00054979.jpg,186,55,101,101
frame_00054980.jpg,195,54,100,100
frame_00054981.jpg,203,53,102,102
frame_00054983.jpg,221,54,100,100
frame_00054984.jpg,230,50,102,102
frame_00054985.jpg,239,46,101,101
frame_00054986.jpg,250,42,99,99
frame_00054987.jpg,261,39,96,96
frame_00054988.jpg,268,35,98,98
frame_00054989.jpg,276,30,97,97
frame_00054990.jpg,282,30,98,98
frame_00054991.jpg,291,34,94,94
frame_00054992.jpg,297,38,94,94
frame_00054993.jpg,304,43,92,92
frame_00054994.jpg,310,45,93,93
frame_00054995.jpg,314,47,93,93
frame_00055276.jpg,265,63,93,93
frame_00055277.jpg,264,62,94,94
frame_00055288.jpg,264,51,91,91
frame_00055289.jpg,264,48,92,92
frame_00055290.jpg,266,46,89,89
frame_00055291.jpg,264,45,92,92
frame_00055292.jpg,264,46,93,93
frame_00055293.jpg,265,48,93,93
frame_00055294.jpg,266,52,92,92
frame_00055295.jpg,266,56,91,91
frame_00055296.jpg,265,57,93,93
frame_00055297.jpg,264,57,95,95
frame_00055298.jpg,264,57,95,95
frame_00055299.jpg,264,56,95,95
frame_00055300.jpg,264,56,94,94
frame_00055301.jpg,264,56,94,94
frame_00055302.jpg,263,57,95,95
frame_00055303.jpg,264,58,93,93
frame_00055304.jpg,263,59,94,94
frame_00055305.jpg,263,59,93,93
frame_00055306.jpg,262,59,94,94
frame_00055307.jpg,263,59,93,93
frame_00055308.jpg,261,58,96,96
frame_00056376.jpg,251,65,98,98
frame_00056377.jpg,251,65,97,97
frame_00056378.jpg,251,65,95,95
frame_00056379.jpg,250,63,97,97
frame_00056380.jpg,250,63,96,96
frame_00056381.jpg,247,61,101,101
frame_00056382.jpg,249,62,97,97
frame_00056383.jpg,249,62,96,96
frame_00056384.jpg,248,62,97,97
frame_00056385.jpg,247,60,98,98
frame_00056386.jpg,248,61,97,97
frame_00056387.jpg,248,62,97,97
frame_00056388.jpg,247,61,98,98
frame_00056389.jpg,248,62,97,97
frame_00056390.jpg,249,62,96,96
frame_00056391.jpg,250,62,97,97
frame_00056392.jpg,253,63,94,94
frame_00056393.jpg,253,62,97,97
frame_00056394.jpg,255,62,95,95
frame_00056395.jpg,256,62,95,95
frame_00056396.jpg,257,63,95,95
frame_00056397.jpg,258,63,94,94
frame_00056398.jpg,258,62,95,95
frame_00056399.jpg,258,63,94,94
frame_00056400.jpg,259,62,94,94
frame_00056401.jpg,259,62,95,95
frame_00056402.jpg,260,61,94,94
frame_00056403.jpg,263,61,92,92
frame_00056556.jpg,366,140,41,41
frame_00056557.jpg,361,145,41,41
frame_00056558.jpg,361,145,41,41
frame_00056559.jpg,357,149,40,40
frame_00056560.jpg,350,153,43,43
frame_00056561.jpg,347,156,41,41
frame_00056562.jpg,343,158,39,39
frame_00056563.jpg,340,155,39,39
frame_00056564.jpg,340,151,37,37
frame_00056565.jpg,339,144,38,38
frame_00056567.jpg,336,140,41,41
frame_00056568.jpg,335,141,43,43
frame_00056569.jpg,334,144,43,43
frame_00056570.jpg,336,148,41,41
frame_00056571.jpg,339,151,38,38
frame_00056572.jpg,341,150,39,39
frame_00056573.jpg,341,147,44,44
frame_00056574.jpg,341,144,40,40
frame_00056575.jpg,340,138,37,37
frame_00056576.jpg,338,130,43,43
frame_00056577.jpg,334,124,46,46
frame_00056578.jpg,332,124,48,48
frame_00056579.jpg,329,126,47,47
frame_00056580.jpg,324,131,48,48
frame_00056581.jpg,320,136,51,51
frame_00056582.jpg,316,140,50,50
frame_00056583.jpg,312,142,51,51
frame_00056584.jpg,308,143,50,50
frame_00056585.jpg,305,138,52,52
frame_00056586.jpg,302,129,57,57
frame_00056587.jpg,303,123,55,55
frame_00056588.jpg,305,118,53,53
frame_00056589.jpg,304,116,54,54
frame_00056590.jpg,304,116,55,55
frame_00056591.jpg,303,117,57,57
frame_00056614.jpg,305,118,51,51
frame_00056615.jpg,303,118,52,52
frame_00056616.jpg,301,121,54,54
frame_00056624.jpg,309,113,52,52
frame_00056625.jpg,311,109,52,52
frame_00056626.jpg,312,108,52,52
frame_00056627.jpg,312,108,53,53
frame_00056628.jpg,315,110,52,52
frame_00056629.jpg,314,114,54,54
frame_00056630.jpg,315,118,51,51
frame_00056631.jpg,316,123,51,51
frame_00056637.jpg,324,110,52,52
frame_00056638.jpg,322,107,56,56
frame_00056794.jpg,375,98,37,37
frame_00056795.jpg,377,96,36,36
frame_00056796.jpg,377,93,38,38
frame_00056797.jpg,380,92,35,35
frame_00056798.jpg,383,92,32,32
frame_00056799.jpg,382,88,35,35
frame_00056800.jpg,382,87,35,35
frame_00056801.jpg,384,87,30,30
frame_00056802.jpg,382,85,35,35
frame_00056803.jpg,382,86,34,34
frame_00056804.jpg,381,87,36,36
frame_00056805.jpg,380,89,38,38
frame_00056806.jpg,380,93,34,34
frame_00057013.jpg,350,90,39,39
frame_00057014.jpg,348,94,39,39
frame_00057015.jpg,347,97,40,40
frame_00057016.jpg,346,100,40,40
frame_00057017.jpg,345,101,40,40
frame_00057018.jpg,345,100,41,41
frame_00057019.jpg,345,99,39,39
frame_00057020.jpg,345,96,42,42
